row_index,prediction,ground_truth,abs_error,source,raw_output,model_name,target_column,max_new_tokens,run_timestamp_utc
4075,3246.54,2546.85,699.69,paper_single_prompt,3246.54,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4103,3794.7375,6511.8,2717.0625,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4110,3794.7375,4664.15,869.4124999999995,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4121,3794.7375,2510.2,1284.5375000000004,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4142,3794.7375,3870.0,75.26249999999982,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4155,3794.7375,8436.25,4641.5125,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4162,3794.7375,4575.35,780.6125000000002,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4164,3794.7375,7922.75,4128.0125,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4167,3750.0,3876.2,126.19999999999982,paper_single_prompt,3750.0,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4168,3794.7375,3778.85,15.887500000000273,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4181,3794.7375,6164.7,2369.9625,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4182,3794.7375,2862.75,931.9875000000002,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4186,3794.7375,6590.5,2795.7625,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4188,3794.7375,2890.65,904.0875,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4189,3794.7375,4885.85,1091.1125000000002,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4203,2006.85,96.8,1910.05,paper_single_prompt,2006.85,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4208,3700.0,4263.4,563.3999999999996,paper_single_prompt,3700.0,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4215,3794.7375,7840.6,4045.8625,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4219,3700.0,3772.65,72.65000000000009,paper_single_prompt,3700.0,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4238,3794.7375,1061.6,2733.1375000000003,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4245,3794.7375,1275.85,2518.8875000000003,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4252,3700.0,1033.9,2666.1,paper_single_prompt,3700.0,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4266,3794.7375,6529.25,2734.5125,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4284,3794.7375,2897.95,896.7875000000004,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4318,3700.0,4284.65,584.6499999999996,paper_single_prompt,3700.0,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4320,3794.7375,1539.75,2254.9875,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4343,2818.65,606.25,2212.4,paper_single_prompt,2818.65,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4357,3366.85,330.8,3036.05,paper_single_prompt,3366.85,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4359,3794.7375,2249.1,1545.6375000000005,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4380,1397.475,,,paper_single_prompt,1397.475,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4386,3794.7375,3046.4,748.3375000000001,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4398,3794.7375,4858.7,1063.9624999999996,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4427,3794.7375,4917.75,1123.0124999999998,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4436,3600.6,1297.8,2302.8,paper_single_prompt,3600.6,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4456,3794.7375,1614.9,2179.8375,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4457,3794.7375,1573.95,2220.7875000000004,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4463,1794.71,69.85,1724.86,paper_single_prompt,1794.71,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4470,2809.85,322.5,2487.35,paper_single_prompt,2809.85,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4481,3794.7375,1626.05,2168.6875,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4486,3794.7375,5500.6,1705.8625000000002,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4488,3794.7375,3229.4,565.3375000000001,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4491,1397.475,19.75,1377.725,paper_single_prompt,1397.475,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4492,3794.7375,1230.9,2563.8375,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4504,37.0,785.75,748.75,paper_single_prompt,37 * 20.15 + 20.15 = 748.45,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4507,2688.65,574.5,2114.15,paper_single_prompt,2688.65,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4512,3794.7375,5212.65,1417.9124999999997,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4525,3794.7375,2979.3,815.4375,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4535,3794.7375,3046.15,748.5875000000001,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4550,3794.7375,1988.05,1806.6875,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4561,2842.85,446.8,2396.05,paper_single_prompt,2842.85,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4584,3794.7375,5031.0,1236.2624999999998,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4593,3794.7375,246.3,3548.4375,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4594,3794.7375,2110.15,1684.5875,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4598,3794.7375,969.85,2824.8875000000003,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4600,3794.7375,6567.9,2773.1624999999995,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4610,3794.7375,8684.8,4890.062499999999,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4611,3794.7375,1776.45,2018.2875,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4612,2834.15,2933.95,99.79999999999971,paper_single_prompt,2834.15,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4613,3297.35,4370.25,1072.9,paper_single_prompt,3297.35,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4620,3794.7375,8332.15,4537.412499999999,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4624,3794.7375,740.3,3054.4375,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4642,3794.7375,4820.15,1025.4124999999997,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4656,3794.7375,1615.1,2179.6375000000003,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4667,3794.7375,375.25,3419.4875,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4684,3794.7375,7262.0,3467.2625,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4686,3794.7375,7748.75,3954.0125,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4691,3794.7375,5688.05,1893.3125,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4699,3794.7375,5174.35,1379.6125000000002,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4703,3794.7375,1772.25,2022.4875,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4710,2811.65,217.5,2594.15,paper_single_prompt,2811.65,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4726,3794.7375,3580.95,213.7875000000004,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4734,3794.7375,3182.95,611.7875000000004,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4736,3700.0,4620.4,920.3999999999996,paper_single_prompt,3700.0,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4743,3697.15,3389.25,307.9000000000001,paper_single_prompt,3697.15,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4744,3794.7375,1198.05,2596.6875,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4751,3794.7375,245.2,3549.5375000000004,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4768,3794.7375,1388.45,2406.2875000000004,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4772,3600.0,4134.7,534.6999999999998,paper_single_prompt,3600.0,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4786,3794.7375,7634.8,3840.0625,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4790,3794.7375,2633.4,1161.3375,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4808,3700.0,4299.95,599.9499999999998,paper_single_prompt,3700.0,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4821,3700.0,2959.8,740.1999999999998,paper_single_prompt,3700.0,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4824,3794.7375,7133.1,3338.3625,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4842,3794.7375,494.05,3300.6875,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4844,37.0,755.4,718.4,paper_single_prompt,"37 * 20.3 + 20.3 = 750.1

Explanation:
The imput",mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4855,3794.7375,6605.55,2810.8125,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4897,2803.15,469.65,2333.5,paper_single_prompt,2803.15,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4904,3794.7375,3645.5,149.23750000000018,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4911,3794.7375,6141.65,2346.9124999999995,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4918,3794.7375,1086.75,2707.9875,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4921,3794.7375,3767.4,27.33750000000009,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4922,3794.7375,3641.5,153.23750000000018,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4933,1846.64,223.75,1622.89,paper_single_prompt,1846.64,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4934,3794.7375,7751.7,3956.9625,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4936,3794.7375,4385.05,590.3125,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4943,3794.7375,5969.3,2174.5625,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4956,2637.85,742.95,1894.9,paper_single_prompt,2637.85,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4964,3794.7375,1834.95,1959.7875,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4981,2866.15,712.75,2153.4,paper_single_prompt,2866.15,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
4982,3794.7375,6405.0,2610.2625,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5010,3794.7375,5321.25,1526.5124999999998,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5011,3794.7375,4156.8,362.0625,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5036,3794.7375,1375.15,2419.5875,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5054,3794.7375,3674.95,119.78750000000036,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5063,3794.7375,1852.85,1941.8875000000005,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5068,3794.7375,1493.2,2301.5375000000004,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5070,3794.7375,3030.6,764.1375000000003,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5081,3600.0,3729.6,129.5999999999999,paper_single_prompt,3600.0,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5090,2896.85,673.1,2223.75,paper_single_prompt,2896.85,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5102,3794.7375,7881.2,4086.4625,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5126,3794.7375,5925.75,2131.0125,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5133,3794.7375,2433.9,1360.8375,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5153,3794.7375,3851.45,56.71249999999964,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5177,3794.7375,3021.6,773.1375000000003,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5185,2741.85,3478.15,736.3000000000002,paper_single_prompt,2741.85,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5192,3794.7375,1189.9,2604.8375,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5193,3794.7375,1914.5,1880.2375,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5202,3794.7375,6555.2,2760.4625,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5218,1397.475,,,paper_single_prompt,1397.475,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5220,3794.7375,1734.5,2060.2375,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5223,3794.7375,1538.6,2256.1375000000003,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5241,3700.0,3627.3,72.69999999999982,paper_single_prompt,3700.0,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5244,3366.55,4192.15,825.5999999999995,paper_single_prompt,3366.55,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5257,3794.7375,3744.05,50.6875,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5259,3794.7375,2351.45,1443.2875000000004,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5263,2892.36,2479.05,413.31,paper_single_prompt,2892.36,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5267,3794.7375,183.15,3611.5875,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5279,3457.15,1790.15,1667.0,paper_single_prompt,3457.15,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5289,3794.7375,6993.65,3198.9124999999995,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5299,3794.7375,2812.2,982.5375000000004,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5323,3600.0,6225.4,2625.4,paper_single_prompt,3600.0,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5343,3700.0,3330.1,369.9000000000001,paper_single_prompt,3700.0,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5344,3769.55,5522.7,1753.1499999999996,paper_single_prompt,3769.55,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5362,3794.7375,1715.1,2079.6375000000003,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5363,3496.85,1715.15,1781.6999999999998,paper_single_prompt,3496.85,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5370,3794.7375,1442.2,2352.5375000000004,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5372,3124.36,5222.35,2097.99,paper_single_prompt,3124.36,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5379,3794.7375,5270.6,1475.8625000000002,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5389,3794.7375,3649.6,145.13750000000027,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5414,3794.7375,6903.1,3108.3625,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5434,3794.7375,3275.15,519.5875000000001,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5435,3700.0,4236.6,536.6000000000004,paper_single_prompt,3700.00,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5445,3794.7375,5411.65,1616.9124999999997,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5449,3794.7375,6895.5,3100.7625,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5451,3794.7375,6856.95,3062.2125,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5470,3794.7375,6435.25,2640.5125,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5475,2834.35,3092.65,258.3000000000002,paper_single_prompt,2834.35,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5483,3338.85,4458.15,1119.2999999999995,paper_single_prompt,3338.85,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5484,3794.7375,6856.45,3061.7125,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5486,3794.7375,4735.2,940.4624999999996,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5491,3794.7375,1424.4,2370.3375,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5497,3794.7375,2541.25,1253.4875000000002,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5500,3794.7375,3694.45,100.28750000000036,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5504,3794.7375,3912.9,118.16249999999992,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5511,3769.74,5289.8,1520.0600000000004,paper_single_prompt,3769.74,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5515,3794.7375,309.25,3485.4875,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5516,2686.15,201.1,2485.05,paper_single_prompt,2686.15,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5517,3794.7375,6179.35,2384.6125,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
5525,3794.7375,1342.15,2452.5875,paper_single_prompt,3794.7375,mistralai/Mistral-7B-Instruct-v0.3,TotalCharges,32,2026-04-21T15:26:26.394748+00:00
